epoch,cost,train,test,epoch_time,total_time
83,0.24902141732828958,0.92812,0.9285,0.7314438819885254,108.80339932441711
84,0.2477512742791857,0.92866,0.929,0.9982705116271973,110.16562151908875
85,0.24650246330669948,0.92914,0.9294,1.04317045211792,111.68079376220703
86,0.24527321117264883,0.9294,0.9294,1.1932826042175293,113.23196482658386
87,0.24406179572854722,0.92988,0.9295,1.1055312156677246,114.6824254989624
88,0.24286807434899466,0.93036,0.9299,1.6014375686645508,116.5614686012268
89,0.24169230886868068,0.93074,0.9301,0.8366429805755615,117.75603151321411
90,0.2405338351215635,0.931,0.9308,0.881566047668457,119.16244792938232
91,0.23939120556627,0.93136,0.931,0.7949409484863281,120.29408884048462
92,0.238264622432845,0.9315,0.9312,0.747614860534668,121.41146516799927
93,0.23715368977614812,0.9318,0.9317,0.5534963607788086,122.23925232887268
94,0.23605786051068986,0.93208,0.932,1.0476655960083008,123.60519170761108
95,0.2349774752344404,0.9325,0.9323,0.9206516742706299,124.95079445838928
96,0.23391213587352208,0.9329,0.9325,1.0514471530914307,126.27637696266174
97,0.23286122509411403,0.93322,0.9328,0.7732393741607666,127.36915302276611
98,0.23182240341390883,0.93348,0.9329,0.4401371479034424,128.14721417427063
99,0.2307963137115751,0.9338,0.933,1.0760903358459473,129.59940814971924
100,0.22978300281933375,0.93418,0.9334,1.1914072036743164,131.1769483089447
101,0.228782519698143,0.93458,0.9336,0.9683239459991455,132.5348834991455
102,0.2277959712914058,0.9349,0.9336,1.1441309452056885,133.9794340133667
103,0.22682171847139085,0.93508,0.9337,0.3170499801635742,134.72487807273865
104,0.22585874157292501,0.93522,0.9337,0.5168628692626953,135.62832164764404
105,0.2249068490096501,0.93558,0.934,0.4467487335205078,136.48870635032654
106,0.22396603439535415,0.93588,0.9342,0.7501389980316162,137.6663224697113
107,0.22303653614861624,0.9362,0.9345,0.3710043430328369,138.31835842132568
108,0.22211752193314688,0.93654,0.9347,0.9549944400787354,139.5872232913971
109,0.22120907051222666,0.93682,0.9351,0.9442408084869385,140.96838426589966
110,0.22031159911836898,0.93702,0.9353,1.5185630321502686,142.78055596351624
111,0.21942450319017684,0.93718,0.9354,1.041696310043335,144.1023359298706
112,0.21854769332068308,0.93742,0.9356,0.7180535793304443,145.20871448516846
113,0.21768066074166978,0.93778,0.9359,0.7994465827941895,146.45143342018127
114,0.21682297544819967,0.93812,0.9364,1.1964259147644043,147.91828775405884
115,0.21597449694361007,0.9383,0.9364,1.1075842380523682,149.33994722366333
116,0.2151347143309457,0.93862,0.9364,1.167250633239746,150.90108060836792
117,0.2143047515835081,0.93888,0.9367,0.45659327507019043,151.63554000854492
118,0.21348435325281961,0.9391,0.937,1.3948025703430176,153.41771411895752
119,0.21267256353582656,0.93944,0.9377,1.1676867008209229,154.8571321964264
120,0.21186946332454681,0.93966,0.9381,1.1285452842712402,156.25915002822876
121,0.21107479078429087,0.94004,0.9385,0.4790680408477783,157.12875485420227
122,0.210288582103593,0.94038,0.9387,0.4216911792755127,157.9922730922699
123,0.20951050307069505,0.94058,0.9391,0.8069136142730713,159.21720361709595
124,0.20874011303697312,0.94078,0.9392,0.7770755290985107,160.31537771224976
125,0.20797766319343022,0.94094,0.9392,1.019869089126587,161.73654532432556
126,0.2072229321513857,0.9412,0.9394,0.9097671508789062,162.94050574302673
127,0.20647651382855006,0.9414,0.9394,1.119182825088501,164.41077780723572
128,0.20573781856468745,0.94162,0.9395,0.493560791015625,165.29897904396057
129,0.20500609065805162,0.94186,0.9396,0.8298845291137695,166.52666354179382
130,0.20428085965769632,0.9422,0.9397,0.4564027786254883,167.26733493804932
131,0.20356254492487227,0.94244,0.9399,0.6943967342376709,168.23803544044495
132,0.20285125928265707,0.94258,0.9398,1.015906810760498,169.53542375564575
133,0.20214633005005972,0.94274,0.9398,0.47175002098083496,170.39795541763306
134,0.20144784237657273,0.94294,0.94,0.6831798553466797,171.56250643730164
135,0.2007563625063215,0.9432,0.94,1.6962864398956299,173.54038763046265
136,0.2000714455332075,0.94334,0.9403,1.121147632598877,174.93352031707764
137,0.1993928381374904,0.94348,0.9407,1.1056137084960938,176.3135917186737
138,0.1987205105168479,0.9436,0.9409,0.879896879196167,177.46649599075317
139,0.19805447970117843,0.9439,0.941,0.3292877674102783,178.0732765197754
140,0.19739476910659245,0.94414,0.9414,0.7038483619689941,179.17035961151123
141,0.19674051020826613,0.94448,0.9417,0.401874303817749,179.9563159942627
142,0.196091428399086,0.94458,0.9417,1.471625804901123,181.73416018486023
143,0.19544786853449686,0.94472,0.9419,1.268730640411377,183.3295910358429
144,0.19480999878474645,0.94496,0.9421,0.5878341197967529,184.19523787498474
145,0.19417721671717508,0.94512,0.9422,0.7798409461975098,185.25629425048828
146,0.19354996723788126,0.94542,0.9423,0.9283921718597412,186.4618375301361
147,0.19292826524802617,0.94554,0.9423,0.4121541976928711,187.19460701942444
148,0.19231184891292027,0.94566,0.9424,0.8501400947570801,188.4366271495819
149,0.19170103328568594,0.94584,0.9424,1.1129941940307617,189.89930295944214
150,0.19109553311552321,0.94598,0.9425,1.1370630264282227,191.40444588661194
151,0.19049451606614248,0.94618,0.9426,0.5156233310699463,192.21910977363586
152,0.1898978969880513,0.94626,0.9428,1.3597941398620605,193.85342836380005
153,0.18930558008807047,0.9465,0.9429,1.7746496200561523,195.90089678764343
154,0.18871771437781198,0.94678,0.943,1.0278801918029785,197.47843074798584
155,0.18813407846859523,0.94692,0.9431,0.5445053577423096,198.48640370368958
156,0.18755530672413961,0.9471,0.9434,0.8855850696563721,199.82599663734436
157,0.18698112879480636,0.94712,0.9434,0.38820600509643555,200.60051465034485
158,0.18641156383923121,0.94736,0.9435,0.7006146907806396,201.65956711769104
159,0.1858465267079217,0.94754,0.9437,0.3879876136779785,202.42871856689453
160,0.18528598546981812,0.94766,0.9438,1.2551887035369873,203.97183799743652
161,0.1847294718027115,0.94776,0.9438,1.2970552444458008,205.58468556404114
162,0.18417756685188838,0.94798,0.944,1.0861752033233643,207.0463171005249
163,0.18363001304013388,0.94814,0.9442,1.0038321018218994,208.46680331230164
164,0.1830859056540898,0.94816,0.9444,1.3580315113067627,210.1589879989624
165,0.18254571514470236,0.94824,0.9445,0.8712801933288574,211.39249205589294
166,0.1820094095809119,0.94834,0.9446,0.38636159896850586,212.17568230628967
167,0.18147660153252737,0.94844,0.9447,0.6710910797119141,213.13555788993835
168,0.1809478955609458,0.94856,0.945,0.41615939140319824,213.99973392486572
169,0.18042293190956116,0.94874,0.9451,1.0867934226989746,215.38300347328186
170,0.1799016978059496,0.94888,0.9454,0.45400238037109375,216.1267831325531
171,0.17938398676259176,0.94892,0.9453,0.3694586753845215,216.9567358493805
172,0.17887029264654433,0.94918,0.9453,1.1023502349853516,218.52652764320374
173,0.17836025570120131,0.94936,0.9454,0.44163084030151367,219.32593154907227
174,0.1778538248368672,0.94952,0.9453,0.39688968658447266,220.21195125579834
175,0.1773509191615241,0.94974,0.9454,0.3240821361541748,220.91399550437927
176,0.17685126619679586,0.94976,0.9456,1.108734130859375,222.3184838294983
177,0.17635478505066463,0.94992,0.9456,0.6294703483581543,223.38854551315308
178,0.1758621335029602,0.95006,0.9457,0.916555643081665,224.59780383110046
179,0.17537312848227365,0.9502,0.9457,0.6005353927612305,225.56169772148132
180,0.17488735701356614,0.95032,0.9457,0.9435439109802246,226.90282726287842
181,0.1744049915245601,0.95054,0.9457,1.064668893814087,228.271968126297
182,0.1739261725119182,0.95064,0.9458,1.119344711303711,229.69013237953186
183,0.1734504955155509,0.95076,0.9459,0.4199860095977783,230.4486677646637
184,0.17297791796071188,0.95088,0.9459,0.7792980670928955,231.6670265197754
185,0.17250851648194448,0.95102,0.946,0.46471095085144043,232.49124956130981
186,0.17204250608171737,0.95108,0.9461,0.6525237560272217,233.55697774887085
187,0.17157995700836182,0.95122,0.9462,0.46318745613098145,234.45531105995178
188,0.17112078836985997,0.95136,0.9465,0.43475341796875,235.2341902256012
189,0.17066485754081182,0.95152,0.9467,1.3339979648590088,237.06926846504211
190,0.17021232630525315,0.95176,0.9468,0.7324285507202148,238.20070338249207
191,0.16976290302617209,0.95194,0.9471,1.006108045578003,239.7189497947693
192,0.16931637057236262,0.95212,0.9473,0.5142438411712646,240.66197299957275
193,0.1688726203782218,0.95234,0.9474,0.9680564403533936,242.08290886878967
194,0.16843176313808986,0.95246,0.9475,0.45107221603393555,242.88750314712524
195,0.16799341993672506,0.95262,0.9476,1.7975435256958008,244.99640035629272
196,0.1675578100340707,0.95276,0.9476,1.0383789539337158,246.40554332733154
197,0.16712491640022822,0.95284,0.9476,0.41339755058288574,247.19869017601013
198,0.1666949029479708,0.95296,0.9476,0.42853760719299316,248.00467157363892
199,0.16626763556684768,0.9531,0.9478,0.6312642097473145,249.04017114639282
