epoch,cost,train,test,epoch_time,total_time
102,0.22779323905706406,0.9349,0.9336,0.3435969352722168,58.175567865371704
103,0.22681882232427597,0.93508,0.9337,0.24176645278930664,58.697840452194214
104,0.2258559614419937,0.93522,0.9337,0.2733273506164551,59.259984493255615
105,0.22490405291318893,0.93558,0.934,0.24440789222717285,59.840821743011475
106,0.22396326437592506,0.9359,0.9342,0.2450847625732422,60.38812017440796
107,0.22303368523716927,0.9362,0.9345,0.23738384246826172,60.898686170578
108,0.22211462631821632,0.93654,0.9347,0.23630285263061523,61.44703269004822
109,0.2212061882019043,0.93684,0.935,0.2351698875427246,61.981911420822144
110,0.2203085944056511,0.93702,0.9353,0.2650108337402344,62.54644155502319
111,0.21942149475216866,0.93722,0.9354,0.23798632621765137,63.077749490737915
112,0.21854453906416893,0.93744,0.9356,0.26201772689819336,63.694721698760986
113,0.21767758950591087,0.93778,0.9358,0.24917006492614746,64.31272506713867
114,0.21682009100914001,0.93814,0.9364,0.23439455032348633,64.86112761497498
115,0.21597155183553696,0.9383,0.9364,0.2303166389465332,65.39653253555298
116,0.21513184532523155,0.93854,0.9364,0.23359918594360352,65.92190289497375
117,0.21430190652608871,0.9389,0.9367,0.2366936206817627,66.44911217689514
118,0.2134815715253353,0.93914,0.937,0.23001718521118164,66.96078157424927
119,0.21266983076930046,0.93944,0.9377,0.23331737518310547,67.48317956924438
120,0.21186688169836998,0.93968,0.9381,0.2402808666229248,68.02370238304138
121,0.2110721953213215,0.94004,0.9385,0.24005937576293945,68.57238245010376
122,0.2102859579026699,0.94034,0.9387,0.23761272430419922,69.14695930480957
123,0.20950783789157867,0.94058,0.9391,0.23650050163269043,69.71228575706482
124,0.20873750001192093,0.94076,0.9392,0.23778200149536133,70.29272484779358
125,0.20797507464885712,0.94094,0.9392,0.23666667938232422,70.8328857421875
126,0.20722033083438873,0.9412,0.9394,0.23911142349243164,71.38590431213379
127,0.20647386088967323,0.94138,0.9394,0.24013781547546387,71.94851040840149
128,0.20573508739471436,0.94162,0.9395,0.22863388061523438,72.47273254394531
129,0.20500336214900017,0.94186,0.9396,0.23173284530639648,73.01725649833679
130,0.20427817478775978,0.94222,0.9397,0.23436713218688965,73.52291631698608
131,0.20355979725718498,0.94244,0.9399,0.23544955253601074,74.0323977470398
132,0.2028483860194683,0.9426,0.9398,0.23359131813049316,74.54277276992798
133,0.2021433636546135,0.94274,0.9398,0.23299694061279297,75.06054472923279
134,0.2014450691640377,0.94294,0.94,0.23160886764526367,75.56066417694092
135,0.200753603130579,0.94324,0.94,0.23383641242980957,76.07007765769958
136,0.20006859675049782,0.94336,0.9404,0.22982430458068848,76.57121992111206
137,0.19939006119966507,0.94346,0.9407,0.23430609703063965,77.10528945922852
138,0.19871783629059792,0.9436,0.9409,0.23489856719970703,77.61310982704163
139,0.19805176183581352,0.9439,0.941,0.2343904972076416,78.12786936759949
140,0.19739199802279472,0.94412,0.9415,0.23781967163085938,78.64083433151245
141,0.1967378556728363,0.94446,0.9417,0.2343587875366211,79.16709208488464
142,0.19608880952000618,0.94458,0.9417,0.23331737518310547,79.69670295715332
143,0.1954452507197857,0.94472,0.9419,0.23431992530822754,80.24902582168579
144,0.19480716064572334,0.94496,0.9421,0.24143505096435547,80.80401825904846
145,0.19417433813214302,0.94514,0.9422,0.22965121269226074,81.31739544868469
146,0.1935470551252365,0.94542,0.9423,0.23898005485534668,81.82797050476074
147,0.19292551651597023,0.94554,0.9423,0.2692983150482178,82.3793740272522
148,0.19230921939015388,0.94568,0.9424,0.23438549041748047,82.89040613174438
149,0.19169854000210762,0.94584,0.9424,0.25211524963378906,83.41737651824951
150,0.19109294191002846,0.94598,0.9425,0.2410736083984375,83.93204092979431
151,0.19049198552966118,0.94618,0.9426,0.229048490524292,84.43725848197937
152,0.1898955963551998,0.94626,0.9428,0.2391824722290039,84.9495120048523
153,0.1893034242093563,0.9465,0.9429,0.480806827545166,85.71688652038574
154,0.18871542438864708,0.94678,0.943,0.23311257362365723,86.23629379272461
155,0.18813179433345795,0.94694,0.9431,0.24004316329956055,86.764475107193
156,0.1875530257821083,0.9471,0.9434,0.2370307445526123,87.32867431640625
157,0.18697881326079369,0.94712,0.9433,0.23485875129699707,87.86874222755432
158,0.18640915676951408,0.94736,0.9435,0.235245943069458,88.40820050239563
159,0.18584411963820457,0.94752,0.9437,0.2479851245880127,88.96963787078857
160,0.18528340011835098,0.94766,0.9438,0.2302694320678711,89.48851180076599
161,0.18472681194543839,0.94776,0.9438,0.2320106029510498,89.99260830879211
162,0.18417492881417274,0.948,0.9441,0.23883271217346191,90.50330328941345
163,0.1836274042725563,0.94816,0.9442,0.2351365089416504,91.02939796447754
164,0.18308323994278908,0.94816,0.9444,0.23295807838439941,91.54659008979797
165,0.18254289403557777,0.94822,0.9445,0.23952674865722656,92.06569862365723
166,0.1820063330233097,0.94834,0.9446,0.2338850498199463,92.57708215713501
167,0.1814735308289528,0.94844,0.9448,0.23465967178344727,93.09089994430542
168,0.18094482645392418,0.94856,0.9451,0.24100518226623535,93.60533905029297
169,0.1804198883473873,0.94874,0.9451,0.23621106147766113,94.11531257629395
170,0.17989861965179443,0.94886,0.9454,0.2370917797088623,94.62317538261414
171,0.1793808937072754,0.94892,0.9453,0.23880648612976074,95.1299159526825
172,0.1788671761751175,0.94916,0.9454,0.23881220817565918,95.64661836624146
173,0.17835711687803268,0.94936,0.9454,0.23773741722106934,96.16101336479187
174,0.17785071581602097,0.94954,0.9453,0.2426614761352539,96.6803629398346
175,0.17734788730740547,0.94972,0.9454,0.2305145263671875,97.18301963806152
176,0.17684820666909218,0.94976,0.9456,0.24052810668945312,97.71414041519165
177,0.17635176330804825,0.94992,0.9456,0.24308180809020996,98.2513997554779
178,0.17585914954543114,0.95006,0.9457,0.2358417510986328,98.83050107955933
179,0.17537012323737144,0.95024,0.9457,0.2335371971130371,99.36332058906555
180,0.17488444969058037,0.95036,0.9457,0.2300727367401123,99.8630919456482
181,0.1744021624326706,0.95052,0.9457,0.23337483406066895,100.37110233306885
182,0.17392336577177048,0.95066,0.9457,0.25955939292907715,100.90230464935303
183,0.17344775050878525,0.95074,0.9459,0.26776123046875,101.4565818309784
184,0.17297514155507088,0.9509,0.946,0.36585545539855957,102.09563326835632
185,0.17250582203269005,0.95104,0.946,0.250990629196167,102.61473202705383
186,0.1720399484038353,0.95106,0.9461,0.262037992477417,103.14409041404724
187,0.17157741636037827,0.9512,0.9462,0.2454395294189453,103.66036629676819
188,0.17111828550696373,0.95136,0.9465,0.24939179420471191,104.1836416721344
189,0.17066235095262527,0.95156,0.9467,0.280956506729126,104.73651385307312
190,0.17020992189645767,0.95174,0.9468,0.2512538433074951,105.26212406158447
191,0.16976044327020645,0.95198,0.9469,0.2582409381866455,105.79348087310791
192,0.16931390017271042,0.95216,0.9473,0.24414992332458496,106.31278967857361
193,0.16887015104293823,0.95234,0.9474,0.2269277572631836,106.82570171356201
194,0.16842923313379288,0.95246,0.9475,0.23128008842468262,107.33083033561707
195,0.16799092292785645,0.95264,0.9476,0.23193955421447754,107.8321692943573
196,0.16755520179867744,0.95278,0.9476,0.23697805404663086,108.36245489120483
197,0.1671222597360611,0.95286,0.9476,0.2372279167175293,108.90318894386292
198,0.1666920967400074,0.953,0.9476,0.23242616653442383,109.44018220901489
199,0.16626470535993576,0.9531,0.9478,0.2343885898590088,109.96635818481445
